Atomic #,Element,# Neutrons of Most Stable Isotope,# Neutrons of This Isotope,Difference in Neutrons,Half-Life (s),Half-Life - Distance from Mean (s),Half-Life - Proportion of Mean,Half-Life - Orders of Magnitude Above/Below Mean 
94,Plutonium (Pu),150,148,-2,11829153600000.0,-137347028489704.84,0.07929653001098202,-1.101
94,Plutonium (Pu),150,149,-1,17841.6,-149176182071863.25,1.1960086221586782e-10,-9.922
94,Plutonium (Pu),150,150,0,2523195360000000.0,2374019177910295.0,16.914197190558976,1.228
94,Plutonium (Pu),150,151,1,37800.0,-149176182051904.84,2.5339165723700814e-10,-9.596
95,Americium (Am),148,128,-20,0.005,-12950027450.83738,3.86099567663446e-13,-12.413
95,Americium (Am),148,134,-14,1.8,-12950027449.04238,1.3899584435884056e-10,-9.857
95,Americium (Am),148,135,-13,32.0,-12950027418.842379,2.471037233046054e-09,-8.607
95,Americium (Am),148,137,-11,79.0,-12950027371.842379,6.100373169082447e-09,-8.215
95,Americium (Am),148,138,-10,192.0,-12950027258.842379,1.4826223398276326e-08,-7.829
95,Americium (Am),148,139,-9,139.2,-12950027311.642378,1.0749011963750336e-08,-7.969
95,Americium (Am),148,140,-8,594.0,-12950026856.842379,4.586862863841739e-08,-7.338
95,Americium (Am),148,141,-7,216.0,-12950027234.842379,1.667950132306087e-08,-7.778
95,Americium (Am),148,142,-6,4380.0,-12950023070.842379,3.3822322127317867e-07,-6.471
95,Americium (Am),148,143,-5,5880.0,-12950021570.842379,4.540530915722125e-07,-6.343
95,Americium (Am),148,144,-4,42840.0,-12949984610.842379,3.3081010957404055e-06,-5.48
95,Americium (Am),148,145,-3,182880.0,-12949844570.842379,1.41219777868582e-05,-4.85
95,Americium (Am),148,146,-2,13629859200.0,679831749.1576214,1.0524965488867284,0.022
95,Americium (Am),148,147,-1,57672.0,-12949969778.842379,4.453426853257252e-06,-5.351
95,Americium (Am),148,148,0,232420320000.0,219470292549.15762,17.947477013639954,1.254
95,Americium (Am),148,149,1,36360.0,-12949991090.842379,2.807716056048579e-06,-5.552
95,Americium (Am),148,150,2,7380.0,-12950020070.842379,5.698829618712463e-07,-6.244
95,Americium (Am),148,151,3,2340.0,-12950025110.842379,1.8069459766649273e-07,-6.743
95,Americium (Am),148,152,4,1380.0,-12950026070.842379,1.065634806751111e-07,-6.972
96,Curium (Cm),151,137,-14,27.0,-31496024573703.25,8.572510456611649e-13,-12.067
96,Curium (Cm),151,138,-13,52.0,-31496024573678.25,1.651002013865947e-12,-11.782
96,Curium (Cm),151,139,-12,300.0,-31496024573430.25,9.525011618457388e-12,-11.021
96,Curium (Cm),151,140,-11,408.0,-31496024573322.25,1.2954015801102046e-11,-10.888
96,Curium (Cm),151,141,-10,1200.0,-31496024572530.25,3.810004647382955e-11,-10.419
96,Curium (Cm),151,142,-9,8640.0,-31496024565090.25,2.7432033461157277e-10,-9.562
96,Curium (Cm),151,143,-8,9000.0,-31496024564730.25,2.857503485537216e-10,-9.544
96,Curium (Cm),151,147,-4,917697600.0,-31495106876130.25,2.91369343407682e-05,-4.536
96,Curium (Cm),151,148,-3,570801600.0,-31495453772130.25,1.8122972906113552e-05,-4.742
96,Curium (Cm),151,149,-2,268371360000.0,-31227653213730.25,0.008520801073537367,-2.07
96,Curium (Cm),151,150,-1,150142896000.0,-31345881677730.25,0.004767042762762797,-2.322
96,Curium (Cm),151,151,0,492276960000000.0,460780935426269.75,15.629812544996275,1.194
96,Curium (Cm),151,152,1,10977681600000.0,-20518342973730.25,0.3485418159457529,-0.458
96,Curium (Cm),151,153,2,3849.0,-31496024569881.25,1.2220589906480828e-10,-9.913
96,Curium (Cm),151,154,3,261748800000.0,-31234275773730.25,0.008310534537057596,-2.08
96,Curium (Cm),151,155,4,1008.0,-31496024572722.25,3.200403903801682e-11,-10.495
97,Berkelium (Bk),150,136,-14,21.0,-3110804597.3714285,6.7506650453007045e-09,-8.171
97,Berkelium (Bk),150,137,-13,19.0,-3110804599.3714285,6.107744564795875e-09,-8.214
97,Berkelium (Bk),150,139,-11,22.0,-3110804596.3714285,7.072125285553119e-09,-8.15
97,Berkelium (Bk),150,141,-9,144.0,-3110804474.3714285,4.629027459634769e-08,-7.335
97,Berkelium (Bk),150,143,-7,288.0,-3110804330.3714285,9.258054919269538e-08,-7.033
97,Berkelium (Bk),150,144,-6,276.0,-3110804342.3714285,8.87230263096664e-08,-7.052
97,Berkelium (Bk),150,145,-5,420.0,-3110804198.3714285,1.350133009060141e-07,-6.87
97,Berkelium (Bk),150,146,-4,16200.0,-3110788418.3714285,5.207655892089115e-06,-5.283
97,Berkelium (Bk),150,147,-3,15660.0,-3110788958.3714285,5.034067362352811e-06,-5.298
97,Berkelium (Bk),150,150,0,43551216000.0,40440411381.62857,13.999984358644799,1.146
97,Berkelium (Bk),150,153,3,11563.2,-3110793055.1714287,3.7171090500867196e-06,-5.43
97,Berkelium (Bk),150,154,4,3336.0,-3110801282.3714285,1.0723913614820547e-06,-5.97
97,Berkelium (Bk),150,155,5,108.0,-3110804510.3714285,3.471770594726076e-08,-7.459
97,Berkelium (Bk),150,156,6,600.0,-3110804018.3714285,1.928761441514487e-07,-6.715
98,Californium (Cf),153,139,-14,2.1,-2349858246.2483,8.936709273744816e-10,-9.049
98,Californium (Cf),153,140,-13,0.021,-2349858248.3273,8.936709273744816e-12,-11.049
98,Californium (Cf),153,141,-12,60.0,-2349858188.3483,2.553345506784233e-08,-7.593
98,Californium (Cf),153,142,-11,63.6,-2349858184.7483,2.706546237191287e-08,-7.568
98,Californium (Cf),153,143,-10,226.8,-2349858021.5483,9.651646015644401e-08,-7.015
98,Californium (Cf),153,144,-9,209.4,-2349858038.9483,8.911175818676974e-08,-7.05
98,Californium (Cf),153,145,-8,642.0,-2349857606.3483,2.7320796922591294e-07,-6.564
98,Californium (Cf),153,146,-7,1164.0,-2349857084.3483,4.953490283161412e-07,-6.305
98,Californium (Cf),153,147,-6,2700.0,-2349855548.3483,1.149005478052905e-06,-5.94
98,Californium (Cf),153,148,-5,128520.0,-2349729728.3483,5.469266075531827e-05,-4.262
98,Californium (Cf),153,149,-4,11196.0,-2349847052.3483,4.764542715659379e-06,-5.322
98,Californium (Cf),153,151,-2,11069136000.0,8719277751.6517,4.7105547782639325,0.673
98,Californium (Cf),153,152,-1,412490880.0,-1937367368.3483,0.17553862250624572,-0.756
98,Californium (Cf),153,153,0,28382400000.0,26032541751.6517,12.078345585292135,1.082
98,Californium (Cf),153,154,1,83412720.0,-2266445528.3483,0.03549691563677522,-1.45
98,Californium (Cf),153,157,4,5100.0,-2349853148.3483,2.170343680766598e-06,-5.663
98,Californium (Cf),153,158,5,738.0,-2349857510.3483,3.1406149733446067e-07,-6.503
99,Einsteinium (Es),153,141,-12,6.0,-12295.884615384615,0.0004877301476634287,-3.312
99,Einsteinium (Es),153,142,-11,10.0,-12291.884615384615,0.0008128835794390478,-3.09
99,Einsteinium (Es),153,143,-10,13.5,-12288.384615384615,0.0010973928322427146,-2.96
99,Einsteinium (Es),153,144,-9,21.0,-12280.884615384615,0.0017070555168220004,-2.768
99,Einsteinium (Es),153,145,-8,37.0,-12264.884615384615,0.003007669243924477,-2.522
99,Einsteinium (Es),153,146,-7,66.0,-12235.884615384615,0.005365031624297715,-2.27
99,Einsteinium (Es),153,147,-6,462.0,-11839.884615384615,0.03755522137008401,-1.425
99,Einsteinium (Es),153,148,-5,273.0,-12028.884615384615,0.022191721718686004,-1.654
99,Einsteinium (Es),153,149,-4,1620.0,-10681.884615384615,0.13168713986912575,-0.88
99,Einsteinium (Es),153,150,-3,6132.0,-6169.884615384615,0.49846021091202414,-0.302
99,Einsteinium (Es),153,151,-2,30960.0,18658.115384615383,2.516687561943292,0.401
99,Einsteinium (Es),153,152,-1,118800.0,106498.11538461539,9.657056923735889,0.985
99,Einsteinium (Es),153,157,4,1524.0,-10777.884615384615,0.12388345750651089,-0.907
100,Fermium (Fm),157,141,-16,730.0,-10767.198828888888,0.06349372667764402,-1.197
100,Fermium (Fm),157,142,-15,0.001,-11497.197828888888,8.697770777759456e-08,-7.061
100,Fermium (Fm),157,143,-14,0.231,-11496.967828888888,2.009185049662434e-05,-4.697
100,Fermium (Fm),157,144,-13,0.003,-11497.195828888887,2.609331233327837e-07,-6.583
100,Fermium (Fm),157,145,-12,4.2,-11492.998828888887,0.00036530637266589714,-3.437
100,Fermium (Fm),157,146,-11,1.54,-11495.658828888887,0.0001339456699774956,-3.873
100,Fermium (Fm),157,147,-10,31.0,-11466.198828888888,0.002696308941105431,-2.569
100,Fermium (Fm),157,148,-9,35.1,-11462.098828888888,0.003052917542993569,-2.515
100,Fermium (Fm),157,149,-8,96.0,-11401.198828888888,0.008349859946649076,-2.078
100,Fermium (Fm),157,150,-7,1824.0,-9673.198828888888,0.15864733898633246,-0.8
100,Fermium (Fm),157,151,-6,19080.0,7582.801171111112,1.659534664396504,0.22
100,Fermium (Fm),157,152,-5,91404.0,79906.80117111112,7.9501104017032524,0.9
100,Fermium (Fm),157,154,-3,11664.0,166.80117111111213,1.0145079835178628,0.006
100,Fermium (Fm),157,155,-2,72252.0,60754.80117111111,6.284313342346762,0.798
100,Fermium (Fm),157,156,-1,9456.0,-2041.1988288888879,0.8224612047449341,-0.085
100,Fermium (Fm),157,158,1,370.0,-11127.198828888888,0.03218175187770998,-1.492
100,Fermium (Fm),157,159,2,1.5,-11495.698828888888,0.00013046656166639182,-3.885
100,Fermium (Fm),157,160,3,0.004,-11497.194828888887,3.4791083111037823e-07,-6.459
101,Mendelevium (Md),157,144,-13,0.001,-2403.9362071428573,4.159842432775215e-07,-6.381
101,Mendelevium (Md),157,145,-12,1.0,-2402.9372071428575,0.0004159842432775215,-3.381
101,Mendelevium (Md),157,146,-11,1.12,-2402.8172071428576,0.0004659023524708241,-3.332
101,Mendelevium (Md),157,147,-10,7.0,-2396.9372071428575,0.0029118897029426507,-2.536
101,Mendelevium (Md),157,148,-9,24.0,-2379.9372071428575,0.009983621838660516,-2.001
101,Mendelevium (Md),157,149,-8,52.0,-2351.9372071428575,0.02163118065043112,-1.665
101,Mendelevium (Md),157,150,-7,240.0,-2163.9372071428575,0.09983621838660516,-1.001
101,Mendelevium (Md),157,151,-6,138.0,-2265.9372071428575,0.05740582557229797,-1.241
101,Mendelevium (Md),157,152,-5,720.0,-1683.9372071428575,0.29950865515981545,-0.524
101,Mendelevium (Md),157,153,-4,600.0,-1803.9372071428575,0.2495905459665129,-0.603
101,Mendelevium (Md),157,154,-3,1620.0,-783.9372071428575,0.6738944741095848,-0.171
101,Mendelevium (Md),157,155,-2,4620.0,2216.0627928571425,1.9218472039421493,0.284
101,Mendelevium (Md),157,156,-1,19872.0,17468.06279285714,8.266438882410908,0.917
101,Mendelevium (Md),157,158,1,5760.0,3356.0627928571425,2.3960692412785236,0.379
102,Nobelium (No),157,148,-9,5.7,-315.21435,0.017761748578709553,-1.751
102,Nobelium (No),157,149,-8,0.78,-320.13435000000004,0.0024305550686655178,-2.614
102,Nobelium (No),157,150,-7,2.27,-318.64435000000003,0.007073538469065032,-2.15
102,Nobelium (No),157,151,-6,97.2,-223.71435000000002,0.30288455471062603,-0.519
102,Nobelium (No),157,152,-5,51.0,-269.91435,0.15892090833582231,-0.799
102,Nobelium (No),157,153,-4,186.0,-134.91435,0.5795939009894696,-0.237
102,Nobelium (No),157,154,-3,2.91,-318.00435,0.009067840063867509,-2.042
102,Nobelium (No),157,155,-2,25.0,-295.91435,0.07790240604697173,-1.108
102,Nobelium (No),157,156,-1,0.001,-320.91335000000004,3.116096241878869e-06,-5.506
102,Nobelium (No),157,157,0,3480.0,3159.08565,10.844014921738463,1.035
102,Nobelium (No),157,158,1,0.106,-320.80835,0.00033030620163916006,-3.481
102,Nobelium (No),157,160,3,0.005,-320.90935,1.5580481209394343e-05,-4.807
103,Lawrencium (Lr),163,148,-15,0.027,-4800.328214285714,5.624583764061627e-06,-5.25
103,Lawrencium (Lr),163,149,-14,390.0,-4410.355214285714,0.08124398770311239,-1.09
103,Lawrencium (Lr),163,150,-13,580.0,-4220.355214285714,0.12082439196873124,-0.918
103,Lawrencium (Lr),163,151,-12,13.0,-4787.355214285714,0.0027081329234370797,-2.567
103,Lawrencium (Lr),163,152,-11,22.0,-4778.355214285714,0.004582994178124289,-2.339
103,Lawrencium (Lr),163,153,-10,27.0,-4773.355214285714,0.005624583764061627,-2.25
103,Lawrencium (Lr),163,154,-9,0.646,-4799.709214285715,0.00013457337450310412,-3.871
103,Lawrencium (Lr),163,155,-8,4.1,-4796.255214285714,0.0008541034604686174,-3.068
103,Lawrencium (Lr),163,156,-7,6.2,-4794.1552142857145,0.0012915710865622995,-2.889
103,Lawrencium (Lr),163,157,-6,162.0,-4638.355214285714,0.03374750258436976,-1.472
103,Lawrencium (Lr),163,158,-5,2640.0,-2160.3552142857143,0.5499593013749147,-0.26
103,Lawrencium (Lr),163,159,-4,12960.0,8159.644785714286,2.6998002067495808,0.431
103,Lawrencium (Lr),163,161,-2,10800.0,5999.644785714286,2.249833505624651,0.352
103,Lawrencium (Lr),163,163,0,39600.0,34799.644785714285,8.249389520623719,0.916
104,Rutherfordium (Rf),163,149,-14,0.013,-615.794028125,2.1110509309356543e-05,-4.676
104,Rutherfordium (Rf),163,150,-13,23.0,-592.807028125,0.03734936262424619,-1.428
104,Rutherfordium (Rf),163,151,-12,1.64,-614.167028125,0.0026631719436419022,-2.575
104,Rutherfordium (Rf),163,152,-11,0.006,-615.801028125,9.74331198893379e-06,-5.011
104,Rutherfordium (Rf),163,153,-10,4.7,-611.1070281249999,0.007632261057998135,-2.117
104,Rutherfordium (Rf),163,154,-9,0.012,-615.795028125,1.948662397786758e-05,-4.71
104,Rutherfordium (Rf),163,155,-8,2.8,-613.007028125,0.004546878928169101,-2.342
104,Rutherfordium (Rf),163,156,-7,0.021,-615.786028125,3.410159196126827e-05,-4.467
104,Rutherfordium (Rf),163,157,-6,68.0,-547.807028125,0.11042420254124961,-0.957
104,Rutherfordium (Rf),163,158,-5,2.3,-613.507028125,0.0037349362624246193,-2.428
104,Rutherfordium (Rf),163,159,-4,660.0,44.19297187500001,1.0717643187827168,0.03
104,Rutherfordium (Rf),163,161,-2,66.0,-549.807028125,0.1071764318782717,-0.97
104,Rutherfordium (Rf),163,162,-1,23.0,-592.807028125,0.03734936262424619,-1.428
104,Rutherfordium (Rf),163,163,0,9000.0,8384.192971875,14.614967983400685,1.165
104,Rutherfordium (Rf),163,164,1,1.4,-614.407028125,0.0022734394640845507,-2.643
104,Rutherfordium (Rf),163,166,3,0.02,-615.787028125,3.24777066297793e-05,-4.488
105,Dubnium (Db),163,150,-13,0.037,-10455.232,3.538885513132182e-06,-5.451
105,Dubnium (Db),163,151,-12,1.9,-10453.369,0.00018172655337705802,-3.741
105,Dubnium (Db),163,152,-11,1.53,-10453.739,0.0001463376982457362,-3.835
105,Dubnium (Db),163,153,-10,4.5,-10450.769,0.00043040499484040055,-3.366
105,Dubnium (Db),163,154,-9,0.51,-10454.759,4.877923274857873e-05,-4.312
105,Dubnium (Db),163,155,-8,1.52,-10453.749,0.00014538124270164641,-3.837
105,Dubnium (Db),163,156,-7,4.5,-10450.769,0.00043040499484040055,-3.366
105,Dubnium (Db),163,157,-6,35.0,-10420.269,0.0033475944043142264,-2.475
105,Dubnium (Db),163,158,-5,29.0,-10426.269,0.002773721077860359,-2.557
105,Dubnium (Db),163,161,-2,4800.0,-5655.269,0.45909866116309395,-0.338
105,Dubnium (Db),163,162,-1,16560.0,6104.731,1.583890381012674,0.2
105,Dubnium (Db),163,163,0,110880.0,100424.731,10.60517907286747,1.026
105,Dubnium (Db),163,165,2,3600.0,-6855.269,0.34432399587232043,-0.463
106,Seaborgium (Sg),163,152,-11,0.003,-138.13384166666668,2.1717595131059954e-05,-4.663
106,Seaborgium (Sg),163,153,-10,580.0,441.86315833333333,4.198735058671591,0.623
106,Seaborgium (Sg),163,154,-9,0.004,-138.13284166666668,2.895679350807994e-05,-4.538
106,Seaborgium (Sg),163,155,-8,0.23,-137.90684166666668,0.0016650156267145966,-2.779
106,Seaborgium (Sg),163,156,-7,0.008,-138.12884166666666,5.791358701615988e-05,-4.237
106,Seaborgium (Sg),163,157,-6,1.0,-137.13684166666667,0.007239198377019985,-2.14
106,Seaborgium (Sg),163,158,-5,0.037,-138.09984166666666,0.00026785033994973945,-3.572
106,Seaborgium (Sg),163,159,-4,8.0,-130.13684166666667,0.05791358701615988,-1.237
106,Seaborgium (Sg),163,160,-3,0.36,-137.77684166666666,0.0026061114157271944,-2.584
106,Seaborgium (Sg),163,161,-2,84.0,-54.13684166666667,0.6080926636696787,-0.216
106,Seaborgium (Sg),163,163,0,840.0,701.8631583333333,6.080926636696788,0.784
106,Seaborgium (Sg),163,165,2,144.0,5.863158333333331,1.042444566290878,0.018
107,Bohrium (Bh),163,153,-10,0.041,-70.14215,0.000584185805282322,-3.233
107,Bohrium (Bh),163,154,-9,0.013,-70.17014999999999,0.0001852296455773216,-3.732
107,Bohrium (Bh),163,155,-8,0.084,-70.09915,0.0011968684791150014,-2.922
107,Bohrium (Bh),163,157,-6,1.07,-69.11315,0.015245824674441088,-1.817
107,Bohrium (Bh),163,158,-5,1.19,-68.99315,0.01695563678746252,-1.771
107,Bohrium (Bh),163,159,-4,2.5,-67.68315,0.03562108568794647,-1.448
107,Bohrium (Bh),163,160,-3,22.0,-48.18315,0.3134655540539289,-0.504
107,Bohrium (Bh),163,163,0,61.0,-9.183149999999998,0.8691544907858938,-0.061
107,Bohrium (Bh),163,164,1,1.5,-68.68315,0.021372651412767882,-1.67
107,Bohrium (Bh),163,165,2,8.8,-61.38315,0.12538622162157156,-0.902
107,Bohrium (Bh),163,167,4,54.0,-16.183149999999998,0.7694154508596437,-0.114
107,Bohrium (Bh),163,171,8,690.0,619.81685,9.831419649873224,0.993
108,Hassium (Hs),169,155,-14,760.0,648.9757516666666,6.845351456181141,0.835
108,Hassium (Hs),169,156,-13,540.0,428.97575166666667,4.8638023504444945,0.687
108,Hassium (Hs),169,157,-12,0.002,-111.02224833333335,1.8014082779424053e-05,-4.744
108,Hassium (Hs),169,158,-11,0.003,-111.02124833333335,2.702112416913608e-05,-4.568
108,Hassium (Hs),169,159,-10,0.055,-110.96924833333334,0.0004953872764341615,-3.305
108,Hassium (Hs),169,160,-9,1.42,-109.60424833333335,0.012789998773391077,-1.893
108,Hassium (Hs),169,161,-8,16.0,-95.02424833333335,0.14411266223539243,-0.841
108,Hassium (Hs),169,162,-7,10.0,-101.02424833333335,0.09007041389712027,-1.045
108,Hassium (Hs),169,163,-6,4.0,-107.02424833333335,0.03602816555884811,-1.443
108,Hassium (Hs),169,165,-4,0.51,-110.51424833333334,0.004593591108753134,-2.338
108,Hassium (Hs),169,167,-2,0.29,-110.73424833333334,0.002612042003016488,-2.583
108,Hassium (Hs),169,169,0,0.011,-111.01324833333335,9.90774552868323e-05,-4.004
109,Meitnerium (Mt),169,157,-12,0.001,-8.485322222222223,0.00011783667574881934,-3.929
109,Meitnerium (Mt),169,159,-10,0.021,-8.465322222222222,0.002474570190725206,-2.607
109,Meitnerium (Mt),169,161,-8,0.57,-7.916322222222222,0.06716690517682702,-1.173
109,Meitnerium (Mt),169,165,-4,0.45,-8.036322222222223,0.053026504086968705,-1.276
109,Meitnerium (Mt),169,166,-3,0.01,-8.476322222222223,0.0011783667574881934,-2.929
109,Meitnerium (Mt),169,167,-2,0.72,-7.766322222222223,0.08484240653914993,-1.071
109,Meitnerium (Mt),169,168,-1,0.005,-8.481322222222222,0.0005891833787440967,-3.23
109,Meitnerium (Mt),169,169,0,7.6,-0.8863222222222227,0.895558735691027,-0.048
109,Meitnerium (Mt),169,173,4,67.0,58.51367777777778,7.895057275170895,0.897
110,Darmstadtium (Ds),171,157,-14,3.0,-64.01707444444445,0.044764711454047854,-1.349
110,Darmstadtium (Ds),171,159,-12,230.0,162.98292555555554,3.431961211477002,0.536
110,Darmstadtium (Ds),171,160,-11,0.16,-66.85707444444445,0.002387451277549219,-2.622
110,Darmstadtium (Ds),171,161,-10,0.21,-66.80707444444445,0.0031335298017833497,-2.504
110,Darmstadtium (Ds),171,163,-8,0.0,-67.01707444444445,0.0,0
110,Darmstadtium (Ds),171,167,-4,0.004,-67.01307444444444,5.968628193873047e-05,-4.224
110,Darmstadtium (Ds),171,169,-2,0.18,-66.83707444444444,0.0026858826872428712,-2.571
110,Darmstadtium (Ds),171,170,-1,360.0,292.98292555555554,5.371765374485743,0.73
110,Darmstadtium (Ds),171,171,0,9.6,-57.417074444444445,0.14324707665295314,-0.844
111,Roentgenium (Rg),171,163,-8,0.006,-136.841575,4.3844401334842796e-05,-4.358
111,Roentgenium (Rg),171,167,-4,0.004,-136.84357500000002,2.92296008898952e-05,-4.534
111,Roentgenium (Rg),171,168,-3,0.17,-136.67757500000002,0.001242258037820546,-2.906
111,Roentgenium (Rg),171,169,-2,3.6,-133.247575,0.026306640800905678,-1.58
111,Roentgenium (Rg),171,170,-1,17.0,-119.847575,0.1242258037820546,-0.906
111,Roentgenium (Rg),171,171,0,126.0,-10.847575000000006,0.9207324280316987,-0.036
111,Roentgenium (Rg),171,172,1,306.0,169.152425,2.236064468076983,0.349
111,Roentgenium (Rg),171,175,4,642.0,505.152425,4.691350942828179,0.671
112,Copernicium (Cn),173,169,-4,0.18,-6.774633333333334,0.025882025891611826,-1.587
112,Copernicium (Cn),173,170,-3,0.001,-6.953633333333333,0.0001437890327311768,-3.842
112,Copernicium (Cn),173,171,-2,4.0,-2.9546333333333337,0.5751561309247072,-0.24
112,Copernicium (Cn),173,172,-1,0.097,-6.857633333333333,0.013947536174924152,-1.856
112,Copernicium (Cn),173,173,0,29.0,22.045366666666666,4.169881949204128,0.62
112,Copernicium (Cn),173,174,1,8.45,1.4953666666666656,1.2150173265784439,0.085
113,Nihonium (Nh),173,169,-4,0.073,-3.1067142857142858,0.022958037559529156,-1.639
113,Nihonium (Nh),173,170,-3,0.075,-3.1047142857142855,0.023587024889927217,-1.627
113,Nihonium (Nh),173,171,-2,0.91,-2.2697142857142856,0.2861892353311169,-0.543
113,Nihonium (Nh),173,172,-1,4.2,1.0202857142857145,1.3208733938359243,0.121
